$ mtl, no adv

Epoch 149 imdb 0.10 0.97 0.8500 sem 0.28 0.95 0.7858 time 65.15
Epoch 150 imdb 0.10 0.97 0.9400 sem 0.28 0.96 0.7876 time 65.16
Epoch 151 imdb 0.10 0.97 0.9100 sem 0.27 0.96 0.7851 time 64.63
Epoch 152 imdb 0.10 0.97 0.8900 sem 0.27 0.95 0.7873 time 64.80
Epoch 153 imdb 0.10 0.97 0.9100 sem 0.26 0.96 0.7887 time 64.75
Epoch 154 imdb 0.10 0.97 0.9700 sem 0.26 0.96 0.7917 time 64.91
Epoch 155 imdb 0.10 0.97 0.9400 sem 0.26 0.96 0.7906 time 64.71
Epoch 156 imdb 0.09 0.97 0.9500 sem 0.27 0.96 0.7935 time 64.84
Epoch 157 imdb 0.10 0.97 0.9600 sem 0.27 0.96 0.7891 time 65.02
Epoch 158 imdb 0.09 0.97 0.9600 sem 0.27 0.95 0.7906 time 65.25
Epoch 159 imdb 0.10 0.97 0.9100 sem 0.27 0.95 0.7906 time 64.77
Epoch 160 imdb 0.10 0.97 0.8700 sem 0.26 0.96 0.7880 time 64.92
Epoch 161 imdb 0.10 0.97 0.9000 sem 0.26 0.96 0.7909 time 64.88
Epoch 162 imdb 0.10 0.97 0.8900 sem 0.25 0.96 0.7906 time 65.05
Epoch 163 imdb 0.09 0.97 0.9400 sem 0.27 0.95 0.7932 time 65.08
Epoch 164 imdb 0.10 0.97 0.9600 sem 0.26 0.96 0.7928 time 64.92
Epoch 165 imdb 0.10 0.97 0.9400 sem 0.26 0.96 0.7924 time 64.96
Epoch 166 imdb 0.09 0.97 0.9400 sem 0.26 0.96 0.7873 time 64.57
Epoch 167 imdb 0.10 0.97 0.9600 sem 0.26 0.96 0.7906 time 64.67
Epoch 168 imdb 0.09 0.97 0.9500 sem 0.25 0.96 0.7954 time 64.52
Epoch 169 imdb 0.09 0.97 0.8600 sem 0.25 0.96 0.7898 time 66.15
Epoch 170 imdb 0.10 0.97 0.9400 sem 0.26 0.96 0.7895 time 64.94
Epoch 171 imdb 0.09 0.97 0.9300 sem 0.25 0.96 0.7895 time 64.79
